댓글	가성비	청결	맛	분위기	친절
준비시간이 좀 길지만 초코빙수 맛있네요	0	1	1	2	1
아이스크림 양이 적은데 맛은 존맛 👍 	0	0	1	0	0
몰 올때마다 오는곳이에요~~	0	0	1	0	1
가성비 후지고 맛도… 딱히… 크로플 절대 먹지마세요 손바닥 반만함	0	0	0	0	0
지 인 한 다크 쵸콜릿의 맛!!  반해요!!   Gr8!! 🥤	0	0	2	1	0
텍스트 서비스 좋아요- 길리안 쵸코는 진리!!!	0	0	1	0	0
오우 너무 좋았어요	0	0	1	0	0
믿고 먹는 초코  🍫	0	0	3	2	0
아이스크림이 부드럽구 맛있어요ㅎㅎ	0	0	1	0	0
얼그레이초코빙수 진짜 맛있어요	0	1	2	1	1
빙수 맛도리에요ㅠ 얼그레이빙수 추천함다..	0	0	2	1	0
달아요 맛있어요	0	0	2	0	0
아이스크림 정말 맛있어요 또 갈께요	0	0	2	0	1
최고의 서비스	0	0	0	0	1
에어컨 빵빵해서 너무 좋았어요! 크로플은 가격대비 너무 양이 적어서 좀 아쉬웠습니다ㅠㅠ	0	0	1	1	0
크레페 맛있어요!	0	0	1	0	0
좋아요! 뷰도 좋구	0	1	2	1	1
좋아요	1	0	4	0	0
케이크 음료 다 맛있어요! 치즈케익 최고	0	0	3	0	0
케익 맛있어요	0	0	1	0	0
초코아이스크림 맛이써요~	0	1	0	0	1
초코블랜디드 맛있어요	0	0	1	0	0
맛있어요 	0	1	2	1	1
맛있어요	0	0	1	0	0
맛있습니다	0	0	1	0	0
달달하니 맛있어요~	0	0	3	0	0
달달해요	0	0	1	0	0
우와 조으당~~^^♡	0	0	4	1	0
맛있는커피	0	1	1	1	1
비싸지만 맛있네요 ㅠㅠ !! 비싼값을 합니다!!	0	0	2	0	0
조0아요	0	0	1	0	0
비싸지만 느무 맛이따	0	0	2	0	0
맛있어용	0	0	2	3	0
가격대가 조금 사악하긴한데 초콜릿이 진해요	0	0	0	1	0
초콜릿 많이 달지 않고 맛있어요	0	0	1	0	0
여름엔  다크초콜렛은 꼭 이네요	0	0	1	0	0
맛잇어요	0	0	1	0	1
초코는 사랑	0	0	2	0	0
음료가 진짜 달고 맛있어요ㅎㅎ 	0	0	3	0	0
맛이 좋아요	0	0	1	0	0
음료맛있는데 아이스크림 나왔을때 사이즈보고 너무 놀람	0	0	0	1	0
생일 축하를 위해 레터링 케이크 주문했습니다. 특별한 선물이 된것같아 좋았고 무엇보다 무척 맛있었어요.	0	1	2	0	1
좋아요	0	0	0	0	1
초코렛 맛있어요	0	0	1	1	1
완전 맛있어용!!!!	0	0	2	0	0
먹은 사람이  초코맛 타르트 캬라멜 소스 초코 크림 순서로 가득 올려져 있는데 초코 크림은 살짝 느끼하지만 중간에 캬라멜 소스가 쫀득하고 타르트는 초코 크런치?처럼 바삭하면서 사르르 녹아요 정말 달고 맛있습니다~^^  라고 합니다	0	0	4	1	0
좋아요 	0	0	1	0	0
케잌존맛 빙수존맛	0	0	2	0	0
선물할때 종종 들려요!	0	0	2	0	0
좋아요 	0	0	1	0	0
달고 맛있어요	0	0	1	0	0
좋아요	0	0	0	0	0
길리안 초콜릿은 역시 빙수가 제일 맛있어요	0	0	1	0	0
진해요~👍🏻	0	0	1	0	0
조아요	0	0	1	0	0
음료 맛있어요 	0	0	1	0	1
좋아요 	0	0	2	0	0
좋아요 	0	0	2	0	0
맛있어요~	0	0	1	0	1
맛있어요	0	0	1	0	0
아이스크림 완전 부드럽고 맛있어요. 히비스커스에이드는 탄산맛이 약했지만 많이 달지 않아서 괜찮았고.. 커피는 탄 맛이에요!	0	0	1	2	0
2층 알바가 참.. 매너가 똥 알바교육 좀 시키세요	0	0	0	0	0
맛있어요	0	0	1	0	0
굿ㅎㅎㅎ	0	0	3	0	0
좋아요	0	1	0	0	0
좋아요	0	0	1	0	0
맛있어요	0	0	1	0	0
맛있어요	0	0	4	0	0
맛있어요 	0	0	1	0	0
좋아요	0	0	1	0	0
좋습니다 	0	0	1	0	0
좋습니다 	0	0	1	0	0
굿~~~	0	0	2	2	0
가이푸베르트쇼콜라 정말 맛있었어요! 덕분에 즐거운 생일파티 했습니다 ㅎㅎ	0	1	2	1	1
홀케이크 레터링서비스 요청했는데 준비한 사람도 받는 사람도 좋아할 서비스였습니다. 다음에도 이용하고 싶어서 그런데 이 서비스 유지해주셔으면 좋겠습니다	0	0	1	0	0
좋아요	0	0	0	0	0
길리안 빠돌이인 남친에게 선물로 주문했습니다.  일단 맛있었고요  장식용 초콜릿 속이 비어져있어서 당황스러웠습니다 유의하십쇼. 길리안 빠돌이 남친의 평으로는 길리안 초코보다는 길리안쉐이크에 가까운 맛이라고 하는데 저는 뭔 차이인지 모르겠어용... 초코가 되게 꾸덕하리라 짐작했는데 걍 초코크림이었답니당~ 금가루가 뿌려져있어서 한층더 고급스러웠고 생각보다 크키가 커서그런지 밥을 먹고 먹어서 그런지 반 남겨서 다음날에 또 먹었습니당 내돈내산 대충후기 끝~	0	0	0	0	0
좋아요	0	0	2	0	0
좋아요	0	0	1	0	0
좋아요	0	0	0	0	1
좋아요	0	0	2	0	0
굿늘생각나는곳이에요	0	0	0	0	0
예약했는데 누락됐는 지 한참 기다렸다 받았습니다. 시간맞춰서 이동하려구 부러 예약한건대 늦을거면 예약 왜 받았는지 모르겠어요. 그래도 케이크 받은 친구가 맛있게 잘 먹었다구 했어요.	0	0	0	0	0
알바생은 불친절하지만 아이스크림은 맛있어요	0	0	0	0	0
정말 정말 맛있어요!! 달지않고 깊고 진한 닼촠♡ 어른들도 잘 드셨어요. 레터링도 예약한대로 잘 넣어주셨어요~ 강추합니다	0	0	0	0	0
와 초컬릿 엄청 풍부하게 느껴집니다	0	0	0	0	0
맛있어요. 진하고 묵직하지 않아 좋아요. 크레페는 느끼해서 추천하지 않아요. 딸기 초코 치즈케이크 맛있어요	0	0	0	0	0
나 이렇게 맛난 초코처코는 첨 봤어용	0	0	0	0	0
친절하고 좋습니다. 예약했는데 미리 준비해놓으시고	0	0	0	0	0
초코음료를 기대했는데 생각보다 그냥 그랬던. 차라리 아메리카노가 더 괜츈! 크로플은 옥수수 크림이 맛있음	0	0	0	0	0
좋아요	0	0	0	0	0
코로나 방역수칙으로 인해 테이크아웃만 가능한데(테이크아웃 20%할인 행사중) 일부 메뉴는 포장이 안 돼서 이용할 수 없었음(크레페를 먹으려고 했는데 못 먹음). 가이푸베르트핫초콜렛과 길리안아이스초콜렛을 마셨는데, 양은 둘 다 200ml 정도(대략 커피자판기 종이컵에 가득 채운 양)되는 것 같고, 맛은 기대 이상은 아니었지만 가이푸베르트의 경우 카카오향이 진해서 한번쯤 먹어볼만 하고, 아이스초콜렛은 우유에 제티 타먹는 느낌이었는데 제티랑 다른 점은 향이 쬐끔 더 고급졌고 입안에서 초콜렛 가루의 질감이 느껴졌음.	0	0	0	0	0
너무 달긴하지만 맛있어용	0	0	0	0	0
좋아요	0	0	0	0	0
아메리카노가 비싼 감이 있지만 친절하시고 커피 맛있어요	0	0	0	0	0
맛있고 친절하고 거리두기 잘해요	0	0	0	0	0
초코 좋아하면 무조건 방문이죠	0	0	0	0	0
매장에서 못마시니까 테이크아웃.. 초콜렛이랑 마셨어요.	0	0	0	0	0
짱 맛있어요^^	0	0	0	0	0
얼그레이 초코 빙수 진짜 너무 맛있게 먹었어요! 얼그레이 빙수 위에 초코 크림과 파우더도 고급스러운 맛이고 안에 초코 크리스피는 완전 제취향이라. 빙수 먹으러 또 갈거에요!	0	0	0	0	0
친절한느낌이없었어요.	0	0	0	0	0
넓고 초콜릿 맛있어요!	0	0	0	0	0
얼그레이 초코 빙수 맛있네요	0	0	0	0	0
메뉴 데코가 너무 좋아요	0	0	0	0	0
맛있고친절해요	0	0	0	0	0
좋아요 좋아요 좋아요	0	0	0	0	0
불친절해요	0	0	0	0	0
맛있어요	0	0	0	0	0
가성비 좋게 크로플 먹을 수 있는 곳	0	0	0	0	0
글도 이쁘고 맛도 너무 좋아요	0	0	0	0	0
좋아요	0	0	0	0	0
밀크초콜릿이 아닌 다크초콜릿이라서 적당히 달았어요. 우유빙수였으면 더 맛있을 것 같아요ㅠㅠ	0	0	0	0	0
비싸요 ㅜㅜ	0	0	0	0	0
1,2층로 나뉘어 있음. 가격대는 비싼데 맛있음. 단 거 좋아하면 취향저격일 거 같음.	0	0	0	0	0
뷰가 예쁘고, 다크초코 진짜 쵝오!	0	0	0	0	0
분위기 좋음. 사람없을때라그런가?ㅋ.ㅋ.ㅋ.ㅋ	0	0	0	0	0
핫초콜렛 기가 막히네요	0	0	0	0	0
초코전문샵 길리안 최고	0	0	0	0	0
자리도 이쁘고~~ 2층에서도 메뉴 주문 가능해요 ㅎㅎ 2층 가실분들은 2층에도 들어가는 문 있으니까 거기로 바로 가세요~~ 프레페도 맛있었어요 ㅎㅎ	0	0	0	0	0
분위기 좋고 맛있어요	0	0	0	0	0
따뜻한음료가 더 맛나욤	0	0	0	0	0
당충전제대로!	0	0	0	0	0
빙수 달고 맛있음 근데 너무 달아서 좀 먹다가 물림	0	0	0	0	0
메뉴마다 맛있게 먹었어요 다크 핫초코 맛있어요 😍	0	0	0	0	0
맛있어요	0	0	0	0	0
맛있어요 가격대가 좀 있음	0	0	0	0	0
초콜릿빙수 너무 달기만 할 줄 알았는데 단맛을 얼음이 잘 잡아주네요!! 비주얼도 예쁘고 아이스크림도 안에 많이 들어있어서 가성비 너무 좋았던 빙수예요!!!	0	0	0	0	0
맛있어요	0	0	0	0	0
친절하고 길리안 초콜렛이 역시 진하고 맛있어요.	0	0	0	0	0
맛나긴해요	0	0	0	0	0
최애 초코 케익집	0	0	0	0	0
맛잇어요~~	0	0	0	0	0
맛있어요 달달해요	0	0	0	0	0
초코음료는 길리안이 최고	0	0	0	0	0
웨이팅 시스템이 잘 안되어잇어요	0	0	0	0	0
분위기좋아요 자리가적어요	0	0	0	0	0
넓고 분위기가 좋아요	0	0	0	0	0
음료가 달달하고 좋습니다.	0	0	0	0	0
분위기 너무 좋고 진짜 유럽 느낌 ㅎ	0	0	0	0	0
초코릿빙수+아메리카노 17000원. 초콜릿빙수 정말 맛있음!!	0	0	0	0	0
음료보단 초코 디저트	0	0	0	0	0
너무 맛있어요~~~~ ㅎㅎ 달달구리~	0	0	0	0	0
크레페 짱 맛있어요	0	0	0	0	0
좋아요	0	0	0	0	0
주문하면 자리로 가져다주시고 자리에서 치워줘요. 초콜릿 맛 정말 좋고 의자도 편안합니다!	0	0	0	0	0
진심 개맛있어요	0	0	0	0	0
졸라 달고 맛있음	0	0	0	0	0
맛있어요 ㅠㅠ 풍경도 좋아요! 아이스크림도 빙수도 딸기쪽 메뉴도 다 멋있어요.	0	0	0	0	0
빙수맛있음	0	0	0	0	0
초코렛	0	0	0	0	0
맛나요	0	0	0	0	0
맛있긴 한데 비쌈 ㅋ	0	0	0	0	0
늘 굿	0	0	0	0	0
다크민트초코 강추합니다	0	0	0	0	0
추천으로 왔는데 좋아요	0	0	0	0	0
좋아요        	0	0	0	0	0
길리안 조하효	0	0	0	0	0
소프트 아이스크림 정말 꾸덕하고 맛있다.	0	0	0	0	0
단골임	0	0	0	0	0
초코덕후라면 가봐야져	0	0	0	0	0
좋아요	0	0	0	0	0
친절하고 좋아요~~~	0	0	0	0	0
항상오는 ! 	0	0	0	0	0
맛있어요!	0	0	0	0	0
아포카토 굿👍	0	0	0	0	0
적당히 달고 맛있는 길리안!! 초코초코!	0	0	0	0	0
초코초코 합니다 	0	0	0	0	0
이벤트로 초콜릿 천원에 해서 아메리카노와 함께 여유있는 시간 보냈어요 1층이 좀 더 복잡스럽고 계단으로 2층 올라오면 좀 더 여유있다고 해야하나 직원분도 친절했고 창가자리도 너무 좋았어요 #송파구#잠실역#길리안	0	0	0	0	0
길리안초콜릿카페 	0	0	0	0	0
달달하니 아이스크림이 맛있어요!  커피도 괜찮은 것 같은데 비싸요	0	0	0	0	0
역시 맛있어요 케이크 찐초코에요	0	0	0	0	0
쏘쏘해요	0	0	0	0	0
맛있어여	0	0	0	0	0
커피도 괜찮고 메뉴 다 맛있어용 ㅠㅠ	0	0	0	0	0
친절하시고 음료도 케익도 다 맛있네요	0	0	0	0	0
좋아요!	0	0	0	0	0
쾌적해요.	0	0	0	0	0
맛있어요! 	0	0	0	0	0
믿먹길리안	0	0	0	0	0
초콜릿이 진하고 너무 맛있어요. 	0	0	0	0	0
밀크초콜릿은 우리 딸아이에겐 너무 달콤한 간식이네요. 생초콜릿, 포장초콜릿 다 맛있다네요	0	0	0	0	0
행복합니다~~~~~	0	0	0	0	0
아이스초코 비싼데 진득하고 맛있어요	0	0	0	0	0
계단올라갈때 멀미조심ㅋㅋ 직원분들이 친절하구 음료도 직접 갖다줘서 좋아여	0	0	0	0	0
맛있어요ㅔ	0	0	0	0	0
정성이 느껴지는 특별한 메뉴가 있는 곳이네요. 콤부차 생소한 이름이지만 과일을 발효시킨 발효차로 먹고온 음식이 느끼해서 속이 더부룩하고 울렁거렸는데 한방에 내려주네요. 속이 편해졌어요. 식후에 탁월한 선택. 커피보다 개운한 여운이 오래 남습니다~^^	0	0	2	2	1
이번서울여행?하는동안 마실 콤부차 사러 ㅋㅋ  찾아간 카페다반 늘 인스타피드로만 보다가 직접방문한건  처음인데 ㅎ 사장님이 반겨주셔서 너무 감사했어요~ 콤부차수업도 듣고싶어요 ㅋㅋ 워낙 콤부차를 좋아해서요^^ 다음에 또 기회가 된다면 또 갈꺼예요~ 분위기도 좋고 매장도 찾기쉽고 좋네요~	0	0	3	1	1
온전히 차맛을 느끼고 휴식을 취할 수 있는 공간이었어요! 잘 쉬다갑니다! 인테리어도 좋고 마음이 편안해져요! 	0	1	3	1	0
카페 분위기도 좋고 사장님도 넘 친절하셔요😊 콤부차랑 수제호두정과 맛집이예요!! 한번 먹으면 콤부차랑 호두정과는 다른집 못가요 ㅋㅋ 다른 음료도 맛있는거 많아요~😆 음료 실패한적이 없어요 ㅋㅋㅋ 집에서 멀지만 단골집😘❤	0	0	2	3	0
깨끗하고 조용해요^^ 커피랑 음료도 당연 맛있구요~~~^^	0	0	3	1	1
차 향도 맡아보고 고를 수 있어서 너무 좋아요 이번에는 레이디얼그레이+호두정과를 먹어봤는데 차는 너무 산뜻하고 정과도 정말 맛있었어요 친구는 정과 한 입 먹어보더니 바로 구매했습니다ㅋㅋㅋ 그만큼 맛있었어요 또 방문하겠습니다! 사진은 왼쪽부터 순서대로 레이디얼그레이 / 밀크티 / 콤부차입니다 세가지 다 맛있어요!!!!	0	0	3	0	1
여름에 시원하게 먹을 수 있는 콤부차가 있어 자주 오는 곳이에요! 너무 단 건 싫어하는데 상큼함과 단맛이 적절히 조화되어 맛있구, 또 직접 만드셨다고 하니 더 믿음이 가고 특별한 음료를 마신 것 같은 느낌입니다! 오리지날, 베리, 자몽 먹어봤는데 전부 제 입맛에 잘 맞았어요. 음악선곡도 좋아요 ㅠㅠ 아마도 단골이 될 듯.. 	0	0	2	1	0
나오자마자 친구와 "와~"하며 사진 정말 열심히 찍었네요 ㅎㅎ 정말 그럴 수밖에 없는 비주얼이에요 ㅎㅎ 넘넘 예뻐요~ 목련차 기대 별로 안했는데 이렇게 활짝 핀 꽃으로 나올줄은 생각도 못했네요 ㅎ 맛도 정말 좋습니다 ㅎ 케이크도 맛있고 콤부차는 공장에서만 나오는 건줄 알았는데; 직접 만드신 콤부차가 너무 달지도 시지도 않고 좋네요 ㅎㅎ 서비스 호두정과도 맛있어요! 또 오고 싶은 곳이에요 :)	0	0	3	1	1
청도 다 수제청이고 종류가 많아서 너무 좋았어요 콤부차도있고 차 종류가 엄청 많아요!! 그리고 케이크 맛집이에요ㅠㅠ 존맛!!	0	0	3	1	1
친절하신 사장님~ 디저트랑 음료 맛나요!! 여기 호두정과 넘 맛남!!!!!	0	0	2	0	0
카페 다반 콤부차 매력에 빠져서 몇달을 먹고싶어서 참다가 비오는날임에도 달려왔어요!! 역시나에요~헐리우드스타 ‘탐크루즈’도 먹는 호두정과도 사러왔어요😍 사장님의 친절함에 또 한번 녹아요~~~또 올게용❤️❤️	0	1	2	1	0
어딜가든 북적이는 주말 송리단길에서 조용하고 아늑하게 차를 즐길 수 있는 카페! 레이디퍼스트, 다즐링퍼스트, 다즐링세컨드 마셨는데 크게 구분은 안가지만 셋 다 맛있었어요!	0	0	1	0	0
선물하려고 호두정과랑 콤부차2가지 포장해왔어요☺ 하나하나 정성그럽게 포장해주셔서 감사합니다! 안에 콤부차 맛있게 먹는 레시피도 들어잏어요! 완전 센스 짱짱!	0	1	2	2	0
음료수가 너무 맛있어요..친구랑 둘다 감탄!! 패션후르츠 망고티 너무 맛있고 음료수 장식도 너무 이뻐용 담에 또 갈거에요!!	0	0	1	0	0
커피, 차도 맛있고 분위기가 너무 좋아용 힐링 그 잡채🙃	0	0	3	0	1
굳쟙 너무 좋아요 조용하니 얘기하기도 좋고 쾌적하고 그리고 사장님이 너무너무너무 친절하셔요 체고	1	0	2	2	0
항상 친절하신 사장님🥰 잠실에서 제일 좋아하는 카페	0	0	4	0	1
요즘같은 날씨에 콤부차 최고ㅠㅠㅠㅠㅠ 근데 여긴 커피도 맛있어서 요즘 자주 찾게되는 카페!	0	0	3	1	1
콤부차도 매력있고 지하인데 인테리어도 예뻐요!	0	0	0	1	1
인생 샌드위치와 치아바타를 만났습니다 빵 자체가 너무 맛나서  속재료가 뮈든 맛나는 샌드위치를 즐길수있습니다 브런치, 건강한 한끼, 다이어트 하는 분들껜 최고의 한끼가 될듯한~ 빵만 따로 싹쓸어담아오고 싶었던 나혼자만 알고싶은 샌드위치, 브런치 맛집 이었습니다	0	0	1	0	1
전 이제 빵집은 여기로 정착했어용 빵순이라여기저기 빵을 많이 먹어보면서 브리오슈 이렇게 맛있는집은 첨이에용 근데 여기는 깜빠뉴랑 치아바타도 다 맛있어용 사장님이 빵에 진심인게 느껴져용	0	1	0	0	1
정비 후 다시 오픈하셨다길래 후다닥 먹으러 갔습니다~!! 앉는 자리가 줄어든건 아쉽지만 빵은 여전히 맛있고 패션후르츠도 상큼하고맛있었습니다. 언제나 맛있는 샌드위치를 팔아주셔서 감사합니다🤗💕💕	0	0	0	0	0
잠실새내 인근 피크닉그린 샌드위치는 매일 직접 만드신다는 빵이 너무 맛있다. 개인적으로 브리오슈 빵으로 만든 샌드위치는 최애  이가 조금 안좋으신 어르신들 이나 아이들 에게 특히 강추 다른 메뉴도 다 괜찮았음 . 서비스로 주신 빵은 바터에 맛있게 먹었습니다. 네이버로 포장 선 결제 하고  바로 받아 갈 수 있음 !! ( :	1	0	0	0	1
진짜 너무 친절하시고 게다가 너무 맛있어서 감동이에요 빵에 진심이라는 말이 진짜 왜인지 제대로 알려주는 샌드위치카페에요 빵을 더 팔라고 말씀드릴정도로 빵이정말 예술이었구요 빵이 맛있으니 신선한 재료로 만든 샌드위치는 말 다했죠 게다가 자몽에이드역시 예술입니다  제가 왠간해선 방문평남기지않는데 ㅋㅋ 진짜 너무 괜찮은 강추하는샌드위치카페입니당~~~^^ 사장님 번창하세요~~	0	0	0	0	1
헉!!!이런 샌드위치가 있었다니!!! 지금까지 알던 것과는 전혀다른...신세계를 맛보았습니다. 일단 빵부터가 달라요, 외관은 빵인데...마치 솜사탕처럼 부드러워(?!?!?!)ㅋㅋㅋㅋㅋ 와...진심 꼭 가보세요..bbb	0	0	1	0	0
샌드위치를 먹다가 치아바타 맛을 보고 깜짝 놀랐습니다 빵이 너무 맛있어서 치아바타를 따로 또 포장해서 사왔어요 👍🏻	1	0	1	0	0
직접 만든 빵에 샌드위치가 진짜 맛있어요~맛보기 빵도 주셨는데 정성이 상당합니다>_< 	0	0	0	0	1
빵을 직접 만들어서 맛있어요! 재료두 신선해서 더 맛나요! 커피도 가격착하고 맛나요! 매장도 이쁘고~ 잠실지역 샌드위치가게 중에 최고인듯해요!!	0	0	1	1	0
주문을 받고 신선한 재료로 주인장님께서 직접 만들어주셔서 모든 재료가 믿음이 가고 넘 맛있어요~ 같은 가격대 프랜차이즈 샌드위치와는 비교가 안되네요. 잠실에서 샌드위치는 이곳이 넘버원이에요. 매장 분위기도 차분하고 대접받는 기분이에요~ 올때마다 맛에 취하고 분위기에 취하고 갑니다!	0	0	1	0	0
진짜 진짜 좋아하는 잠실 샌드위치 맛집 입니다,, 사장님도 엄청 친절하시고 샌드위치 한 입 먹어보면 직접 구운 빵 맛에 치이고 신선한 야채 맛에 치이고 특별한 메뉴에 치입니다,, 잠실에서 샌드위치 집을 찾는다 하시면 무조건 피크닉 그린으로 와 주세요,,,🫶 	1	0	1	0	0
샌드위치를 워낙 좋아해서 자주 사먹는 타입인데 여지껏 먹어본 샌드위치 중 정말 색다르고 독특한 비주얼에 가장 먹음직스러운 곳인 것 같아요!!👍🏻👍🏻 정통과 정성이 들어간 빵으로 만들어진 샌드위치 가게는 여기가 1등이지 않을까 싶구요 가게 평수는 작고 아담하지만 포장이 많아보였고 작업하시는 공간에서 그 정성이 온전히 들어간 샌드위치를 바로 따끈하게 먹어본 사람들은 여기가 찐 맛집이구나 싶을 것 같아요!! 커피랑 에이드도 최고로 맛있는 곳이에요❣️삼전동과 잠실새내, 가까이에 사시는 분들이 가장 부러워지는 순간이랄까,,🫶🏻	0	1	0	0	0
 회사랑 가까워서 자주 가는 맛집이에요 재료 넘 신선하구 점심 한끼로 손색 없어요 잠실새내 오면 꼭 드셔보세여 매장에서도 먹을수 있어요 못먹으면 포장이라도 꼭 하세요~	1	0	0	0	1
맨날 빵먹는 빵수니인데 여기 빵은 찐찐찐입니다ㅠㅠ 깜빠뉴먹고 반해서 루꼴라 치아바타 샌드위치 시켰는데 역시 넘 맛있네요 속재료도 낭낭하고 사장님도 친절하셔용 담엔 브리오슈 샌드위치도 먹어봐야겠어	0	1	0	0	1
존맛탱,,, 제발 드세요🙏🏻 빵이 정말 미쳤어요 역시 동경제과학교 나오신 경력 셰프님은 뭐가 달라도 다르네요 깜빠뉴, 치아바타도 맛있고 브리오슈도 정말 촉촉하고 맛있어요 빵이 다 고소한데! 쫄깃한 거 좋아하시면 깜빠뉴, 부드러운 거 좋아하시면 브리오슈 강력 추천!!!!	0	1	0	0	1
잠실새내역 오시면 꼭 드셔보시거나 포장해가시라고 하고 싶어요~ 회사 근처라 점심 먹을일 있음 포장해서 먹는데 개업하구서도 꾸준하게 사먹고 있어요 재료도 신선하고 종류별로 다 먹어봤는데 다 맛있더라구요~ 전화 미리 하면 10분이면 되는것 같아요 커피는 투샷인데 진한 초콜릿맛이 나는것같아요 빵만 별도 판매는 원래 안했는데 요청이 많았는지 샌드위치 구입시 빵도 구입할수 있는것 같아요 직접 하시는거라 빵만 먹어도 맛있어요 양도 작지 않아서 한끼 식사용으로 전 나쁘지 않더라구요~ 사장님 근처에서 오래오래 하셨음 좋겠어요	0	0	0	0	1
처음 가게 생겼을때부터 종종 왔는데 영수증 리뷰는 처음 남기네요! 사장님이 정말 샌드위치에 진심이세요. 모든 메뉴에 정성이 가득하다는 걸 먹어보면 바로 느낄 수 있답니다:) 정말 저만 알고 싶은 동네카페지만 ㅎㅎ 가게가 롱런하려면 적당한 홍보가 필요한 아이러니 ㅎㅎ 다만 시간이 촉박하신 분들은 추천하지 않아요ㅜㅜ 정성이 듬뿍듬뿍 들어가다보니 앞에 주문이 있으면 생각보다 쪼-끔 오래 기다리셔야 할 수도 있어요 ㅎㅎ 하지만 그런 기다림마저 다 잊게하는 맛!! 추천합니다☺️	0	1	0	0	1
잔뜩 기대하며 찾아갔는데 기대한 것보다도 훨씬 더 맛있는 샌드위치였습니다! 매장에서 직접 구우시는 빵이 정말 맛있고 속재료도 신선하고 풍성합니다. 게다가 사장님께서 식전빵도 주시고 충전기 등 이것저것 챙겨주시는 등 세심하게 배려해주셔서 한 끼 정말 맛있고 행복하게 챙겼습니다. 잠실새내 들릴 때마다 자주 가겠습니다 👍❤️‍🔥	0	0	1	0	1
💚🤍아늑하고 차분한 공간에💚🤍 이렇게 신선하고 맛나는 샌드위치라니👍🏼 브리오슈 빵사용한 샌드위치는 첨인데 입에서 살살녹아요….🥪🥪🥪 안에 들어간 바비큐도 약간 제육같기도 하고 재료들이 너무 신선하니까 먹으면서도 아쭈 건강해지는 느낌이고 속편하게 소화도 잘될거 같은 느낌이에요!! 🫶🏼🫶🏼🫶🏼	0	0	1	0	1
너무 맛있어서 멀리서도 주기적으로 찾아와요💗 사장님 오래오래 만들어주세요!!	1	0	0	0	1
베이글 맛집을 찾아다니는 저를 이끌어당긴 곳! 화덕으로 구운 베이글이라니 궁금했어요 일요일 오후 1시쯤 방문했는데에도 베이글이 많이 있었고, 크림치즈도 고를 수 있어서 더 좋았어요:) 쫄깃하고 부드러운게 제 입맛에도 딱이네요!! 커피는 라떼맛집이라고 해도 될 정도로 고소했습니다!	0	2	1	1	0
평일 점심쯤 여유부리기 좋아요  평일이라그런지 빵도 여유있게 많아요  가격은 보통의 베이글집들 그 정도인것 같아요  잠봉 샌드위치 맛있게 잘 먹었어요  커피는 아메리카노 좀 산미 있는 편이네요 	0	0	0	0	0
베이글 넘나 맛좋네요.. 푹신하고 쫄깃하고 고소하고 난리남! 커피도 고소~~	0	1	1	2	0
2번째방문. 화덕베이글이라 석촌호수앞 N 베이글과는 다른 식감의 베이글!  시금치 싫어하는데 뽀빠이베이글(시금치)이 맛있어서 당황스러웠네요.  커피도 맛있습니다. 1층에 있는 중정때문에 비오는 오늘은 매장이 훨씬 멋스러웠고. 2층도 옆테이블과 서로 구분된듯 개방된 듯 인테리어가 세련됐어요. 매장에 번잡스러움 없고 여유가 느껴져요. 천정이 높아서 그런서 말소리가 조금 울리는 듯	0	1	1	2	0
진짜 최고예요!! 혼자서 베이글 2개 뿌시고 왔어요!! 최고 👍🏻 분위기 좋고, 매장 넓고, 엄청 친절하세요 또 갈겁니다 ^^	0	1	1	1	1
무조건 방문해줘! 여긴 베이글맛집! 무게는가볍지만. 무척 쫄깃 신선하다!(촉촉한치아바타같음) 1 솔트버터베이글 추천:소금베이글에 버터블럭을 샌드해줌. No토스팅이 기본인데(다음번엔 빵만 따로 토스팅할수없나 물어봐야겠음!) 2 에브리띵베이글추천: 깨맛!극강고숩 3 크림치즈: 맛은 있지만, 스프레드하기에 너무뻑뻑함..ㅠ 4 베이글샌드위치는 미리제조 진열후 판매(주문시제조하는것이아님) 5 커피가 저렴: 아메(3500)라떼(4500)/프린츠원두(맛있으나)진함(쓰다.) 6 인테리어최고: 의자간격이 좋고! 의자가 편하다. 인테리어가 좋다(자연친화적).공간이 넓다.2층도 사용가능 7 품절주의: 비오는 일요일 2:30방문시, 이미 품절된 상품이 많았다ㅠㅠㅠ. 매장에 자리가 충분했다. 웨이팅없응 8 송파에서 친구만날때 여기	0	0	1	3	0
베이글 좋아하시는분들은 무조건 가봐야돼요. 베이글, 크림치즈 종류가 정말 많아서 고르느랴 힘들었네요 ㅎㅎ 매장에서 먹으면 베이글 데워주시는것 같더라구요. 담엔 매장에서 따끈한베이글+커피 조합으로 먹어볼 예정 :)	0	0	1	1	0
화덕베이글~ 일반 베이글과는 차원이 다른 쫀득쫀득~ 구입후 다음날 아침에 먹어도 전혀 딱딱하지 않고 쫀득함이 유지되고 데우지 않아도 맛있음~	0	1	0	2	1
일요일 늦게갔는데 빵이 남았네용 ㅎ 신나게 고르고 계산하는데 미니 베이글 서비스 주셨어요 너무 기쁨 ㅋㅋㅋ 바로 갓 나오면 진짜맛있겠네요  또방문할께요~	0	0	0	1	1
분위기도 좋고 베이글도 진짜 맛나요!!!😆😆	0	0	1	2	0
