댓글	가성비	청결	맛	분위기	친절
딸기빙수 맛있고 구움떡도 맛있어요	0	0	1	0	0
수정과빙수 먹었는데 위에 올라간 곶감이 너무 달았어요..! 가격대는 좀 있지만 곶감이 엄청 많이 올라가있긴 했습니당	0	0	2	0	0
빙수가 1인분과 2인분이 있어서 반드시 인원수만큼 시켜야해요! 4명 가서 두개 시켰는데 양이 너무 많아서 아쉬웠어요! 딸기 빙수는 맛있었어요! 	0	0	1	0	0
팥맛이 확 나서 아주 좋아요	0	0	2	1	0
빙수와 그 위에 올려진 대추가 정말 맛있었습니다.	0	0	2	0	0
맛있고 분위기좋네요!! 다음에 또 올게요	0	0	2	2	0
밤대추팥빙수 진짜 맛있어요! 밤은 달고 대추는 건조한건지 과자처럼 바삭거려요~! 인절미는 따듯하고 달달한 조청에 찍어 먹으니 꿀맛이네요👍	0	0	4	1	0
가격대비 별루에요 ㅠㅠㅠ 인절미 완전 작은데 2조각에 5처넌 ㅎㅎㅎ 음료도 그냥그래요	0	0	0	0	0
팥바빙수 넘 맛있어요!! 한국 감성 뿜뿜 자주 올게요! 	0	1	1	1	0
계절마다 나로는 빙수 메뉴가 있어서 좋아용	0	0	1	1	1
파미에점은 처음 방문했는데 역시 담꽃 빙수 맛있어요! 밤대추팥빙수랑 딸기빙수 인절미떡구이 시켰는데 저희 엄마도 너무 맛있게 드셨어요! 파미에스테이션에서 밥먹고 디저트하기 딱인듯해요! 🤪 #고속터미널카페 #파미에스테이션카페 	0	1	1	1	1
커피맛있었구 빙수도 괜찮았어요!	0	0	1	0	0
팥이달지않고 어르신들이 좋아할 메뉴들이많아 (실제로도 어르신들도 많으시긴했음)  먹기로는 너무밍밍했어요 연유 이런거라도 같이 겉들어 있음좋았을건데 ,, 수정과 설화도 맛은 그닥 이였어요..	0	0	1	0	0
시즌메뉴로 홍시메뉴가 있어서 먹어봤는데 달달하고 맛있어요 추천합니다	0	0	2	1	0
밤대추팥빙수 이름만 올드하지 식감 좋고 맛있고 건강한 토핑이라 아주 괜찮네요 매력있어요. 구움떡에 앙버터 쨈 발라먹는맛도 이색적이고 떡 맛나요 빙수랑 꼭 곁들여보세욤	0	0	2	0	1
음료 커피 다 진짜 맛있어요~!!!	0	0	2	0	0
차가 특히 맛있네요!!! 사람많은 파미에에서 조용히 이야기 나누기 좋은곳입니다!!	0	0	3	2	0
웨이팅을  한 5분 했는데 제가 자리 잡을때 되니  테이블이 자리가 많이 나더라구요.  기본 웨이팅이 많은 집은 아닌 것 같아요. (평일 오후 기준) 팥죽은 쏘쏘 했고  녹차빙수가 맛나네요~ 지나가다가 갈만한 거 같아요	0	0	0	2	1
사람 많네요~ 팥은 맛있었는데 우유얼음 같지 않았고 뭔가 먹을 때 대추향이 났어요😅	0	1	1	1	0
대추가 들어간 빙수는 처음이었어요. 인절미도 맛있었고요. 가격은 좀 나가지만.. 건강한 느낌의 디저트에요	0	0	2	0	0
딸기빙수 너무 맛있어서 먹고 또 시켜서 먹었어요ㅋㅋㅋ 구운인절미? 이것도 진짜 맛있어요ㅠㅠㅠㅠ 웨이팅이 있어서 조금 기다렸다가 들어갔는데 왜 웨이팅이 있는지 알 것 같아요!! 정말 맛있어요 :)	0	0	2	0	0
빙수 팥이 찐으로 맛있어요ㅠㅠ	0	0	2	2	0
수정과 아이스크림과 대추팥빙수 맛있어요	0	0	2	0	0
수정과 아이스크림과 대추팥빙수 맛있어요	0	1	1	0	0
밤대추팥빙수 수정과설화 먹었는데  둘다 맛있었어요!  수정과설화에 곶감도 들어있고 독특하니 맛있었어요!	0	0	2	1	0
딸기 빙수가 상큼하고 맛있어요. 한라봉차도 굿굿이예요	0	0	0	1	0
수정과빙수는 처음 먹어보는데 달달하고 시나몬향도 나서 맛있어요:) 고속터미널카페 여기 대박 추천이요!!	0	1	2	2	0
딸기 우유 맛있어요~	0	0	1	0	0
매장도 깔끔하고 분위기도 좋고 다시 또 방문하고 싶어요 ◡̈ 	0	0	1	1	1
분위기 편하고 맛 좋고 주변에 음식점들 많아서 시간 보내기 참 좋아요	0	2	1	0	0
딸기빙수  너무 맛있네요. 알맞게 구워져 꿀과 콩가루로 버무려진 인절미 구이도 맛있구요. 커피까지 친구세트 좋으네요. 	0	0	2	0	0
오랜만에 방문했어요 어린이보다어른들이 좋아할 스타일	0	1	0	1	0
진짜  맛있어요 빙수 안달아서 최고~~~설O과는 비교불가 그릇이 작아서 먹을때 불편합니다. 그릇을 주긴하는데 빙수는 덜어먹음 녹고 맛없죠. 아까운 빙수 그릇밖으로 떨어져서 아쉬웠어요 ㅎㅎ #고속터미널카페 #파미에스테이션카페	0	0	2	0	1
짱 맛있게 먹었어요 위에 아이스크림도 찌인하구 우유얼음에 아래에 팥도 있습니다	0	0	1	1	1
수박 빙수는 맛있게 먹었습니다 근데 응대하는 남자직원이 불친절 합니다 아주 잠깐 붐비는 시간대에 무표정으로 틱틱대면서 응대하는데 서비스직이 맞지 않으면 다른 일을 하는 게 맞다고 생각합니다 다른 곳엔 바쁜 시간대에도 친절하게 응대하는 직원 많습니다	0	0	0	0	0
대추차가 뜨겁기만하고  너무 맛이 없어요 아무리  장소가좋다지만  너무 성의가  없네요	0	0	0	0	0
팥죽 맛있어요 무가당이 있는것도 좋아요	0	0	1	0	0
맛있고 팥이 수제팥 느낌 확나용 대추도 바삭바삭 맛있음!	0	0	2	0	1
유명한 팥빙수 맛집답게  담백하고 깊은 빙수의 맛이 최곱니다 #고속터미널카페 #파미에스테이션카페	0	1	3	1	0
사람 넘 많아요  빙수 맛있음!	0	0	0	1	0
#고속터미널카페 중에 여기가 제일 편하고, 맛있어요. 최애 #빙수 전문 카페 입니다. #대추밤팥빙수 많이 안달도 안에 구성도 최고인듯. 고터 올때마다 들리는데 처음 리뷰 남겨 봅니다. 	0	1	2	1	0
파미메스테이션 오면 꼭 들리는집 할미입맛에도 초딩입맛에도 맛있는 빙수! #고속터미널카페 #밤대추팥빙수 #파미에스테이션카페	0	0	2	0	0
고속터미널카페에서  대추팥팥빙수 시켜먹었는뎅 맛있구 매장도 깔끔합니다 ㅎㅎ 친구랑 고터에서 노실때 추천 👍😀	0	1	3	1	0
터미널을 배회하며 빙수가 먹고 싶고, 쉬고 싶으면! 오기 좋은곳이다, 그러나 나같이 생각하는 사람들이 많아서 대기가 있을 수 있다.. 운이 좋으면 바로 들어오지만, 대기 2-3팀을 만날 수도 있다 ! 빙수는 맛있다ㅎㅎ	0	2	1	2	0
고속터미널 카페, 팥바팥빙수, 밤팥팥핑수, 🌰 팥죽 	0	0	4	0	0
빙수 떡 맛나요	0	0	2	1	0
친구가 너무 좋아하는 가게라해서 갔는데.. 저는 그냥~그랬어요 테이블 닦지도 않고 안내해주시고..... 뭐~그냥그냥~망고는 좀 궁금했어요!	0	0	0	0	0
녹차빙수에 팥과 녹차 소스가 좀 더 많았으면 좋을 것 같아용! 그래도 전반적으로 맛있어용 꿀꿀점수 3점 드려용 🐽🐽🐽	0	0	0	0	0
고속터미널카페 중 빙수가 맛있다는 담장옆에국화꽃 파미에점! 여름이라 수박빙수 먹었는데 너무 맛있어요😆	0	1	1	2	1
고속터미널카페 빙수 맛집으로 느므 추천해요! 대추가 바삭하니 맛잇어요	1	1	2	0	1
맛있도용 달지 않은 단팥 🫘🫘🫘	0	0	1	0	0
양도 적당하고 눈꽃빙수 베이스에 너무 맛있어요 #고속터미널카페 #파미에스테이션카페	0	0	1	0	0
1인1빙 하기는 좀 많지만 너무 맛있는걸요 😂 수정과빙수 딸기빙수 추천합니다 ! 	0	0	2	2	0
팥죽 오랜만에 먹는데 맛있네요 팥알 씹히고 ㅎㅎ 팥빙수도 맛있음! 파미에에 이런곳이 있는지  몰랐네요 ㅎㅎ #고속터미널카페 #파미에스테이션카페	0	1	0	1	0
JMT!!! 무더운 날씨에 아주 시원하게 먹었어요~	0	0	1	0	0
"고속터미널카페" "밤대추팥빙수"빙수가 달지않아서 깔끔한 맛이라 추천해요	1	0	4	0	0
여기 빙수는 여름에 꼭 한 번 이상 먹어야 여름이 지나가죠^^	0	0	1	0	0
맛은 잇는데... 가격이 너무 쎄요	0	0	0	0	0
팥빙수 너무 맛있어요!!! #고속터미널카페 #팥빙수with나뚜루	0	0	3	1	1
고터에서 대화하기 좋은 찻집. 개방감이 좋아요~ #고속터미널카페 #홍삼차 #생강차	0	0	1	3	0
맛나요	0	0	4	1	0
팥빙수가 넘 맛있어요!	0	0	1	0	0
복날마다 할인쿠폰을 줍니다	0	0	2	0	0
일요일 오전 열때 갔습니다 주인인지 점원인지 한분이 있어서 아마 그분도 저를 기억할 수 있을겁니다 뭐가 그렇게 안되는게 많은지 주문 받는 사람은 왜 그렇게 짜증을 내는지 불쾌하더군요 아 이곳은 5만원이상 구매해야 주차등록을 해준다는군요 참고바랍니다^^	0	0	0	0	0
고속터미널카페에서 먹은 녹차빙수 진짜 너무 맛있었어요!! 위에 있는 아이스크림까지 최고!	1	0	2	2	0
고속터미널 카페하면 역시 담장옆에 국화꽃••🎀💞 수박 빙수도 완전 달달하고 인절미구이도 너무 맛있어요💖💖	0	1	3	0	1
대추의 신세계를 맛보았습니다 팥, 떡, 얼음 다 너무 훌륭했어요😍	0	0	2	0	0
빙수맛있네요. 좌석은 불편하네요.	0	0	1	0	0
딸기빙수가  맛있어요^^	0	0	0	1	0
홍시 👍 👍 	0	0	1	1	0
중간 단맛이 딱 입맛에 맞아서 잘 먹었어요	0	1	1	0	0
고속터미널카페 녹차빙수 맛있어용💚💚💚	0	1	1	2	0
주문 30분뒤 찾아간댓는데. 요구사항 하나도 안보고요... 다 식은 팥죽 받았네요  계피맛이 강하고 팥 고유의 맛은 없습니다 팥빙수는 맛있던데 허~  카운터 직원분 정신차리세요...	0	0	1	0	0
의자가 조금 많아요. 다닥다닥^^~	0	0	0	1	0
말이 필요 없는 곳 비싼게 단점	0	0	2	0	0
고속터미널카페 녹차팥빙수 맛있어요!	1	0	2	2	0
빙수 먹고싶어서 왔어요 ㅎㅎㅎ	0	0	1	0	0
차가 다양해서 좋았습니다!	0	0	1	0	1
딸기빙수 맛있어요 딸기 다 먹고 중간부터는 팥이 나오면서 또다른 맛으로 이동해요~~	0	0	1	0	0
인테리어도 예쁘구요  친절하세요  주문도 금방 나옵니다  당연히 맛도 좋아요  다 맛있구 수정과 빙수 시켰는데 곶감이 맛있다는겅 처음 알음 ㅋㅋ	0	0	1	0	0
고속터미널카페 대추우유 생강우유 맛있네요	0	1	3	1	0
더운날 빙수먹기 딱좋은 곳!  #고속터미널카페 #밤대추팥빙수	0	0	3	2	0
일하시는 분들이 영업에 크게 관심이 없어보이십니다 결제하시는 분은 결제방법도 몰라서 버벅거리고 평일 5시에 재료소진으로 안되는 메뉴도 있는데다가 커피나오는데 15분, 디저트는 다시불러준다고 하며 두번 왔다갔다하게해요 크게 잘못된건 없지만 가격대비 너무 아마추어같이 운영하는 느낌입니다 전반적으로 뭔가 더디고 어설퍼요 매장내에 에어컨이 없어서 덥습니다	0	0	0	0	0
고속터미널카페 담장옆에국화꽃은 국룰 감귤빙수 강추	0	0	3	2	0
너무 맛있어용◡̈ 	0	0	3	1	1
구운 인절미는 맛있었는데 빙수는 잘 모르겠네요 ,, 아래가 그냥 다 얼음인데 위에는 팥이랑 떠먹을 수 있다지만 아래는 어떻게 먹어야 하는지 잘 모르겠어요 ㅠㅠ 섞어먹기에도 다 흐르구 ... 다음에는 다른 빙수 먹어봐야겠네용	0	0	0	0	0
너무 맛있어요  팥을 못먹는 분과 함께 먹을때 따로 달라고 하니 해주셨어요  엄청 침절해요 고속터미널카페로 추천드려요 저는 밤대추팥빙수 먹었어요 ❤️❤️	0	1	2	1	1
많이 달지 않고 좋아요	0	0	1	0	0
팥 아이스크림이 통째로 올라가는 팥빙수!  비주얼도 좋고 맛있어요ㅎㅎ	0	0	1	1	0
팥바팥 발음하기 어려워요 ㅠㅠ	0	0	1	0	0
수정과빙수도 엄지척👍이지만 직원 두 분 진짜  👍👍 일요일 오후 많은 방문객들로 힘들었을텐데도  대기자들 순서 바뀌지 않게 잘 챙기고 과하지않게 성실하고 친절하세요	0	1	3	0	1
대추가 바싹하니 맛있어요.  2인분에 살짝 아쉬운양?  맛있어요	0	0	2	1	0
빙수가 진짜 맛있어요! 인절미구이?도 시켰는데 예쁘고 맛있었어요	0	0	2	2	0
고속터미널 2층에 있는 카페에용 수박빙수 먹었는데 수박도 맛있고 팥도 많아서 좋았어요!!!   #고속터미널카페 #수박빙수	0	1	2	2	0
우유얼음에 달달 고소 팥 올리고 떡이랑 대추말린것까지 비싸지만 빙수는 옳다!	0	0	2	0	0
#자오_찐맛집 밤대추팥빙수 진짜 인생 팥빙수💕💕💕 고급스러운 팥맛이라니 엄청나다. 그리고 대추는 바삭바삭하니 맛있는 데다가, 밤도 부드럽게 잘 삶아서 너무 맛있다! 😍😍😍 그리고 구움떡 진짜 너무 맛있네. 겉은 바삭하고 속은 쫀득쫀득한 게 진짜 별미❤❤❤ 진짜 우리 집이나 회사에서라도 배달이 되면 담장옆에국화꽃 매주 시켜 먹을 텐데! 다음에 또 먹으러 가야겠다.	0	0	3	2	0
수박빙수랑 녹차빙수 먹었는데 둘 다 맛있었어요! 둘 중에선 수박빙수가 좀 더 달달해요	0	0	1	0	0
맛있어요~	0	0	1	0	0
고속터미널카페 담장옆에국화꽃! 수박빙수 먹었습니다~ 위에는 수박 아래는 팥이 들어있어 달달하네요	0	2	1	2	0
고속터미널카페에서 딸기빙수 먹었어요! 안에 찐 팥이 있어서 좋았어요~❤️	0	1	2	2	0
부모님 모시고 가고픈 세련된 퓨전한식 디저트가 있는 고터맛집!   파미에스테이션맛집 카페로 커피메뉴 뿐 아니라 팥죽과 빙수 앙버터 구움떡바구니까지 세뚜세뚜로 즐기는 세트메뉴가 있어 더욱 만족했어욤😍👍👍	0	0	3	1	1
팥빙수와 다양한 차가 맛나요	0	0	2	0	0
아는 사람만 찾아가는곳 팥이 맛있어서 빙수가 맛있어요!	0	1	2	1	0
자주 가는 곳이지만 언제나 사람이 많아서 대기를 해야하는데 이렇게 이버에서 예약 주문할 수 있는지 이번에 알게 되었네요. 시간 맞춰 포장해주셔서 픽업하고 편했어요^^  다음에 또 주문할게요:))	0	0	1	0	0
여름엔 역시 담장옆에 국화꽃! 부모님 모시고 오기에도 좋아요 #고속터미널카페#파미에스테이션카페	1	0	1	2	1
빙수 굿굿	0	0	1	1	0
밤대추빙수는 우유빙수가 안 녹아요. 팥, 밤, 대추, 우유빙수 다 따로 놀아요. 건강한 맛입니다. 앙크림과 구움떡은 클로티드크림, 딸기잼, 팥 전부 섞어서 떡 위에 발라먹으면 쫄깃쫄깃 맛있어요. 하지만 가격이 사악해요. 12,000원입니다.	0	0	2	0	0
고속터미널 카페로 가기 좋아요~ 밤대추빙수 시원해서 여름에 자주와서 먹을 것 같아요~	0	1	2	2	0
맛있네요 :) 여름 = 빙수	0	1	1	1	0
팥 디저트가 맛있어요 특이한 메뉴가 많아요	0	0	4	1	0
고속터미널카페 담장옆에국화꽃 파미에점 밤대추팥빙수 맛있어용~~	0	0	3	2	0
사람이 너무 많아서 대화가 잘 안들릴 정도	0	0	3	0	0
빙수가 맛나요, 빙수의계절이왔는데 눈꽃우유빙수에 담백한팥- 완전취향저격 이에요, 구움떡도 너무 맛나는 담장옆에국화꽃 단골각	1	0	2	0	1
고속터미널 카페 맛집!!! 밤대추팥빙수 완전 맛있습니다:) 	0	0	2	2	1
맛은 정말 있는곳인데 너무 느려요 바쁜것도 아닌데 일을 너무 느릿느릿하시네요.. 빙수나오는데 15분 걸려요	0	0	1	0	0
음료가 특이해요	0	0	1	0	0
팥빙수 너무 맛있어요!!	0	0	1	0	0
고속터미널카페 녹차빙수 맛있어요 !	0	0	2	1	1
고속터미널내에 파미에스테이션에있는 카페예요  아메리카노랑 한라봉차 마셨네요~ 아메리카노 목넘김부드럽고 맛있어요 한라봉차는 유자차보다 덜 달면서 은은~하게 살짝 상큼 살짝 달콤하네요 오늘 날씨가 구름이 껴서 살짝 서늘한 느낌이 있었는데 따뜻하게 몸을 녹여주네요~  더운날에 빙수먹으러 오면 좋을것 같아요 무엇보다 창가자리 뷰가 너무 좋아요	0	0	2	3	0
가격대비 별로, 그나마 감귤빙수가 나음	0	0	0	0	0
고터 근처에서 카페 찾는다면 괜찮은 곳이에요 팥빙수 맛있음!	0	0	1	0	0
더운데 여름에 맛있게 먹었어요 #고속터미널카페 #파미에스테이션카페	0	0	2	0	0
창가 자리는 재밌고 예쁘네요 ㅎㅎ 밤대추팥빙수는 처음 먹는데 맛있어요! 앙크림과 구움 떡이 별미! 맛있어요:") 과일 빙수 고민했는데 밤대추팥빙수 먹길 잘했네요. ;)	0	0	2	3	0
좋았습니다	0	0	1	0	0
고속터미널 카페 담장옆에국화꽃 너무 맛있어요!! 팥바팥빙수 최고!!	0	1	2	2	0
빙수 맛있어요	0	0	0	0	0
빙수는 맛있었는데 트레이를 세척 안하고 그냥 주셨네요. 머리카락과 끈적한 액체가 늘러붙어있는 채로... 아무리 바쁘셔도 위생 신경 좀 써주셨으면 해요	0	0	1	0	0
가격대는 있는데  인기많은 이유가 있어요	0	0	2	0	0
팥빙수 맛집. 0	0	0	2	0	1
팥이 너무 맛있는 가게	0	0	1	0	0
한라봉차 맛있어요 :)	0	1	2	0	0
평일에 가도 시끄러워서 옆사람 말소리가 안들리지만 팥빙수가 너무 맛있어서 인내하고 먹습니다...😇	0	0	2	0	0
또 오고싶어요!	0	0	1	1	0
고터에서 자주 오는 단골 카페에요ㅎ 좋아요 :)  #고속터미널카페 #밤대추팥빙수	0	1	3	0	1
빙수 맛있어요~생강차는 진하고 향기 좋아요~재방문예정임돠~	0	0	1	1	0
앙크림떡? 그거 먹고 싶었는데 품절이라 못 먹었어요. ㅠㅠㅠㅠ 근데 팥이 진짜 찐입니다… 담엔 더 일찍와서 앙크림떡 먹어야지..	0	0	2	2	0
빈그릇 뚝딱	0	0	1	1	0
맛있어요	0	0	1	0	0
팥죽맛있네요	0	0	2	0	0
밤팥빙수가 넘맛있어요	0	0	2	0	0
팥빙수 팥죽 최고❤️	0	0	1	0	0
빙수 최고맛집	0	0	1	0	0
분위기도 너무 좋고 맛있어요!ㅎㅎㅎ 	0	0	3	0	0
고속터미널 카페 찾다가 리뷰많아서 왔는데 너무만족스러워요 앙크림과 구움떡이랑 아메리카노 꿀조합!! 또올거에요 ㅎㅎ	1	0	4	0	0
은은한 단맛이 좋아요. 	0	1	1	0	0
매장이 항상 붐비는 맛집입니다. 팥빙ㅅ. 커피 모두 맛있어요	0	1	3	0	1
그냥 맛있네요 ㅎ 	0	0	0	0	0
빙수에 들어있는 팥이 고급스러운 단맛이고 그 맛이 토핑과 매우 잘 어울리네요! 고터에서 당충전 하기 좋아요!! 4계절 빙수 추천👍#고속터미널맛집#파미에스테이션맛집#빙수#팥죽	0	0	2	0	1
수박빙수 감이 들어있음……😔	0	0	0	0	1
자주와요ㅎ 팥빙수 맛집이에요!!! 떡도 콩고물 찍먹하니 맛나요ㅎ #고속터미널카페 #파미에스테이션카페	0	1	3	1	0
고속터미널카페 , 팥빙수랑 인절미구이 먹엇어요 맛있습니다	1	1	2	0	1
파미에스테이션놀러갈때마다 들려요! 빙수도 맛잇고 일층 너무 번잡고 스벅도 넘 사람많아소 ㅠㅠ 	0	0	3	1	0
팥이 찐이네요 ㅎ 단맛이 고급져요 떡도 달콤하니 맛있구요 커피랑도 넘 잘 어울려요	0	1	2	1	1
빙수 시원하고 맛나요~	0	1	2	0	0
동지엔 역시 팥죽이죠! 통단팥죽 걸쭈욱~하고 적당히 달아서 무한 흡입 가능할 것 같아요. 먹다 말고 찍은 수정과빙수 ㅎㅎㅎ 곶감까지 올라가 있어서 완전 취향 저격 :) 맛 참 깔끔하답니다.  뭐.. 박박 긁어 먹은 빈그릇들이 모든 얘길 대신해줄거에요 ㅜㅠ	0	1	1	0	1
빙수 맛있어요	0	0	1	0	0
빙수랑 커피 같이 먹을 수 있는 곳이라 넘 좋아요~	1	0	3	0	0
좋네요	0	0	1	1	0
맛있어요	0	0	2	0	0
맛있어요	0	0	2	0	0
빙수 인절미 담백하면서도 달콤하니 맛나요 커피도 맛있고 분위기 좋아요	0	0	1	1	1
딸아이가 고른 감귤빙수가 맛있어요	0	0	1	0	0
역시, 팥빙수맛나용	0	0	1	0	0
언제 먹어도 맛있어요~	0	0	3	2	0
팥비팥빙수 맛있어요	0	0	1	0	0
지나가다가 팥죽 먹으러 갔다왔어용  직원들도 친절하시고 팥죽도 맛있고ㅎㅎ 커피맛도 정말 고소하니 맛있네용 ㅎㅎ #고속터미널 #파미에스테이션맛집 방문 하신다면 #빙수 #팥죽 꼭 먹어보세용ㅎㅎ	0	1	0	0	1
딸기, 녹차빙수 무난무난했어요	0	0	0	1	0
엄마랑 점심먹고 가보았어요. 내부가 크지 않지만 안락한 느낌이였습니다. 수정과스무디(?) 맛있었어요~	0	1	0	1	0
팥죽맛집	0	0	2	0	0
빙수맛집 입니다. 얼음 맛은 살짝 아쉽습니디민, 팥.맛은 괜찮습니다. 고속터미널이라 공간이 좁고, 약간의 소음이 있습니다. 	0	0	1	0	0
보통이에요	0	0	0	0	0
과하게 달지 않은 슴슴하니 맛난 빙수	0	0	1	0	1
밤대추빙수  맛있어요	0	0	1	1	0
밤 대추 들어간 빙수~ 한방맛 좋아요~~~	0	0	1	0	0
빙수맛집🙊	0	0	3	0	0
고속터미널 카페 추천합니당 녹차빙수 맛있어용	0	0	2	3	0
좋아요	0	0	1	0	0
좋아요	0	0	0	1	0
괜찮아요	0	0	0	0	0
파미에스테이션에서 약속을 잡으면 한방차  마실만한곳이 이곳밖에 없어요	0	0	2	0	0
국화차가 밍밍했어요 ㅠㅡㅠ	0	0	0	0	0
밤대추빙수 맛있어요.	0	0	1	0	0
딸기빙수 솔드아웃이라 감귤빙수로 먹었는데, 괜찮네요:)	0	0	1	0	1
수정과빙수 예전보다 형편없이 성의도 없고 맛도 없네요	0	0	0	0	0
녹차빙수 맛있당^^~	0	0	1	0	0
조아요	0	0	2	0	0
맛있었어요. 팥종류가 진짜 최고에요 친절은 잘 모르겠어요	0	1	3	0	0
팥전문점답게 팥 디저트들이 맛있어요. 통단팥죽은 속에 들어간 떡도 부드럽고 팥의 단맛이 자연스럽네요. 밤대추 팥빙수는 우유 스노우 플레이크에 대추랑 밤 인절미가 고명으로 올라가서 고소하고 달달한데다가 씹는 맛도 좋아요. 원기차는 쓴 맛은 없고 순하니 추운 날 마시면 몸이 따뜻해지네요. 분위기가 좋고 대화하기 편해서 부모님과 함께 고터 파미에 오면 재방문하고 싶어요. #고속터미널맛집 #고터맛집	0	1	2	1	0
수박 빙수 맛있어요 ㅎㅎ	0	0	2	0	0
팥빙수 맛있어요	0	0	1	0	0
좀비싸지만 맛나요	0	0	1	0	0
최고에요	0	0	1	0	0
딸기빙수 맛있어요! 대신 가격이 사악해요..	0	0	1	0	0
맛있어요!	0	0	1	0	0
좋아요 	0	0	1	0	0
빙수가 맛있어요!	0	0	1	0	0
담꽃 넘 맛있어요♥️♥️♥️	0	1	3	0	1
매장이 깔끔하고 맛있어요^^	0	1	0	1	1
차맛집👍 빙수맛집👍	0	0	1	1	0
좋은 시간 보내고 갑니다♡	0	0	2	2	0
너무 달지않아서 맛있어여~~	0	0	1	0	0
빙수가 맛나서 종종 오는 맛집❤️🥰	0	0	1	2	0
맛있어요.	0	0	1	0	0
좋아요	0	0	1	0	0
가격대비 내부 인테리어 별루.....  그리고 특히 인절미경우 너무 떡 작고........ 가격너무비쌈.... 	0	0	0	0	0
파미에스테이션이 내려다 보이는 뷰가 시원해서 자주와요. 맛은 평범한 편	0	0	0	0	0
맛있어요	0	0	2	0	0
넘 비싸요 ㅎㅎ 근데 맛있음	0	1	0	0	0
맛있어요	0	0	2	0	0
녹차 빙수 맛있었어용	0	1	1	0	0
빙수랑 떡 맛있어요	0	0	2	0	0
딸기빙수가 품절이라고해서 감귤빙수로 먹었어요 인생최대 아무맛도 안나는 맛없는 빙수 인절미떡구이는 뭔가 안에 더 들어있고 달쫀할걸 기대했는데 그냥 떡구이에 꿀부린건데 그냥그랬네요	0	0	0	0	0
커피말고 차가 마시고 싶을땐!	0	0	1	1	0
파미에가 잘보여요 음료는 그저그럼	0	0	0	1	0
맛있어요~ 깔끔해요!!! 창가에 앉으면 뷰 맛집	0	1	1	2	1
분위기좋은 고속터미널카페, 딸기빙수 너무 맛있어요 ㅎ	1	0	2	1	1
구움 과자는 너무 빨리 품절되오 ㅠ	0	0	0	0	0
친절하세요	0	0	0	0	1
요거트 감귤 추천해요	0	0	1	0	1
맛있어용	0	0	1	0	0
팥빙수 맛있어요	0	0	1	0	0
좋아요	0	0	0	1	0
팥맛집! 무가당팥죽도 있어서 달지 않은 찐 팥죽 좋아하시는 분에게 강추! 창가자리 예쁨. 녹차빙수도 속에 달지 않은 팥 들어있어 맛있음	0	0	2	0	1
팥이 진짜 맛있어요! 딸기 빙수도 양도 많고 맛있습니다!!	0	0	1	3	0
좋아요 😀 	0	0	1	0	0
갈데 없을때 가먄 돼요	0	0	0	0	1
맛있어요	0	0	1	1	1
음료가 비싼편이지만 양이 많아요~	0	0	0	1	0
빙수가 생각나면 가는데 ㅜㅜ 항상 사람들이 남 많아서 시끄럽고 여유있게 먹지못해 아쉽😭😭	0	0	1	0	0
좋아요	0	0	1	0	0
맛은 그럭저럭이고 비쥬얼은 좋아요	0	0	1	0	0
좋아요	0	0	1	0	0
깔끔해서 좋아요~	0	0	2	0	0
맛있어요	0	0	1	0	0
가격이 좀 비싼거 같아요	0	0	1	0	0
먹을만 해요.	0	0	1	0	0
감귤빙수 상큼하고 맛나용~ 전 여기 올 때마다 팥 따로 달라하면 따로 주시고 해달라는 대로 다 해주고 직원분들 친절하고 좋더라구용^_^ 여기 녹차빙수가 찐 존맛탱이고 향통차랑 국화차가 향긋하고 좋아요~ 고터에서 부모님 모시고 좋은 곳이에요	0	0	4	0	1
맛있어요~~	0	0	1	0	0
달달구리 팥죽 강추 입니다	0	0	1	1	1
살짝 아쉬운 맛! 달지않고 담백하고 깔끔한 맛이지만 살짝 아쉬움이 남는 맛.팥양도 너모 작고😅들어가 있는 밤이 좀 딱딱해서 (생각했던 식감이 아니었음) 또 아쉬웠음.하지만 대추의 달달함과 아삭이는 식감이 좋았습니다.	0	1	0	0	0
고속터미널카페 친절하고, 달달한 팥죽이랑 수정과스무디도 맛있어요!	1	1	1	1	0
생강청 강추해요!!!	0	1	1	1	0
좋아요	0	0	1	0	0
개존맛 쌉존맛 리얼 단골 예약~~!!♥️♥️♥️	0	0	2	2	1
찾기 힘들엇지만 딸빙 맛잇엇어요	0	0	1	1	0
빙수 먹으러 자주왔던곳이예요..가격은 좀비싸도 맛있어서 자주 왔었는데..앙금찰떡구이인가..이름은 잘기억안나는데...12000 원이나하는 쓰레기를 돈주고 샀네요...무슨 생각으로 이런걸 메뉴라고 내놓으신건지요..도대체 반입먹고 못먹겠어서 고스란히 카운터에 가져다줬지만 그누구도 상관안하는 서비스에 대실망하고 갑니다.	0	0	0	0	0
고속터미널 카페 왓는데 차종류가 다양해요 향통차랑 아메리카노 시켯는데 차는 보론병에 나와서 좋아요	0	0	1	0	0
대추차 넘 진하네요  조금 연하면 좋을것같아요	0	0	1	0	0
좀 창렬임 ㅎㅎ 17,000원..	0	0	0	2	0
좋아요	0	0	1	0	0
팥죽은 여기가 최고에요! 디저트류가 안국점처럼 더 다양하면 좋겠어요	0	0	4	0	1
