댓글	가성비	청결	맛	분위기	친절
직원분들이 너무친절하시네요 평일 낮에 방문했는데도 사람이 많았습니당 라떼 맛있어요!	0	0	2	0	0
비엔나 커피 너무 맛있고, 사람많은거 빼면 분위기는 그냥 말해뭐하나요… 너무 좋아오 직원분들도 친절하셔서 너무 좋아요	0	0	2	0	0
좋아요	0	0	0	0	0
커피 쥔짜 맛남. 버터스콘도 짱 맛남(하나 먹고 또 시켜 먹음)	0	0	2	0	0
커피가 워낙 유명해서 갔는데 직원분들 친절해서 좋았어요. 다만 사람이 너무 많고 테이블 간격이 좁아요.	0	0	2	0	1
좋아요	0	0	1	0	0
맛있어요	0	0	3	0	0
분위기가 좋아요 대신,, 웨이팅 있어요	0	0	1	1	0
마일드한 커피 맛집 ☕️	0	0	1	0	0
카페가 아니고 시장판 같지만 맛있어요.. 커피도 디저트도 모두	0	0	2	0	0
쫀쫀한 크림 너무 맛있어요❤🙃 평일 낮에도 자리가 만석이에요 숨은맛집😀	0	0	2	0	0
ㄹㅇ 인생비엔나 인생 티라미수..	0	0	3	0	1
맛있어요	0	0	1	0	0
커피도 맛있었지만 스콘도 정말 맛있네요! 집에서 가까웠더라면...	0	0	2	1	1
커피 맛있어요☕️👍🏻❤️ 활기 넘치는 곳!	0	1	2	1	1
깔끔하고 맛나요	0	0	2	0	0
아인슈페너 맛집.. 그리고 미친 티라미슈..	0	0	2	0	0
고소한 라떼 나중에 크럼블도 먹어봐야지	0	0	2	0	0
웨이팅 미워요	0	0	1	0	0
커피 너무 맛있고 친절해서 좋습니다!	0	0	1	3	1
분위기 괜찮아요 커피도요	0	0	1	0	1
사람은 많고 좁지만 ㅠ 너무 맛있음!	0	0	2	0	0
커피가 맛있어요	0	0	1	0	1
분위기도 좋고 커피맛도 좋고 굿입니다!	0	0	1	1	1
기대를 너무 했는지 생각보다 커피맛 별로.  개인적으로 카멜이 👍🏻	0	0	0	0	0
조아요	0	0	0	1	0
티라미수 맛있어요!!!!!	0	0	1	0	1
분위기가 참 좋아요  작게나마 야외 자리도 있어 코시국이 마음놓고 마실 수 있어요  커피와 스콘도 맛있습니다.  가로수길 카페 중에서는 비교적 일찍 오픈하는 곳이라 주말 오전 10시에 일찍 방문하기 좋습니다.	0	0	0	0	0
.... 바나나 크럼플 쿨타임 지나서 땡깁니다 ㅠ 아이스크림 녹아내리며 크럼블 사이를 헤집고 스며드는.. 그 황홀경의 맛..!	0	0	3	1	0
아몬드라떼 굿	0	0	1	0	1
커피 정말 짱맛👍🏻👍🏻 특히 직원분들 너무나 친절하셔서 기억에 남아요💚	0	0	1	2	1
좌석은 절대 안편하다. 가로수길 인스타 피플들 구경할 수 있음	0	2	0	1	0
친절하시고 커피 너무 맛잇어용	0	0	1	0	0
직원분들 정말 친정해요. 매장은 소리가 울려서 대화가 좀 어려워서 밖이 쾌적했어요. 커피는 산미보다는 ㅋ탄맛이 더 강했고 생각보다 연했지만 플랫화이트 비엔나커피 맛있었어요	0	0	0	0	1
친절하고 커피가 맛있어요	0	0	2	0	0
맛있어요!	1	0	3	0	0
라떼 티라미수 맛집!!	0	0	3	0	0
왜 유명한지 모르겠어요ㅠㅠㅠ 커피 풍미없고 맛없어요 오래기다려서 먹을 맛 아닙니다 맛도없으니까 더 비싸게 느껴져요ㅎㅎ	0	0	0	0	0
커피 맛집.  배달로 주구장창 시켜먹다 가로수길 나온김에 매장방문했는데 사람도 엄청많았지만 자리가 여유있어서 다행히 골라 앉아서 좋은시간 보내고 왔어요.  바쁜데도 커피 직접갔다 주시는건 넘 좋아요!	0	1	2	1	1
웨이팅은 있지만 커피맛집	0	0	1	0	1
The moods, the bread, the taste of coffee, the kindness of the staff...   Everything is the best in Gangnam.   By the way, this review is full of affection.   Because, the owner of this cafe is my nephew.  ㅎ            To tell you more... The boss is very handsome.  What looks like that is because it resembles my husband.  ㅋ	1	0	2	1	1
커피가 맛있고 친절하세요	0	0	1	1	0
분위기도 좋고 사람들한테 인기도많네용 비엔나커피는 크림이 살아있어요🙊 별 다섯개!	0	1	1	1	1
스콘 맛있어요🤍	0	0	1	2	1
넘 맛있고 너무 친절!	0	0	2	0	0
원두 블랜딩 맛집 사람은 넘 많음 바글바글...	0	0	1	0	0
항상 친절하고 커피도 맛있는 카페 ㅎㅎㅎ	0	0	2	2	1
인생 커피..인생 플랫화이트.. 진짜 맛있고 친절해요!	0	0	1	0	0
플랫화이트 좋아하는 커피덕훈데 여기 커피 진짜 맛있어요.. 개인적으로 커피 맛으로 국내 원탑이라고 생각하는 ㅁㄴㅍㅌ 커피랑 맛이 비슷하다고 느꼈네요! 쌍벽으로 칠만큼 맛있어요👍 너무 맛있어서 집에서도 마시려고 원두도 사왔네요. 커피 맛의 기본은 원두라고 생각하지만 스팀밀크도 간만에 보는 쫀쫀한 벨벳밀크여서 너무 좋았습니다. 커피 좋아하는 사람으로서 분위기나 인테리어보다는 커피 맛에 충실한 카페 너무너무 좋습니다😭💗 요즘에 다들 인테리어랑 갬성에 치우쳐서 이렇게 커피맛 좋은 카페 찾기 너무 힘드니까여..	0	1	1	0	1
비엔나 맛있고 바닐라빈라떼 바닐라맛리 잘 느껴지네요ㅋㅋ 플래화이트도 고소하게 맛있어요	0	0	1	0	0
좋아요	0	0	1	0	0
괜찮아요	0	0	0	0	0
언제나 그랬듯 아인슈페너 최고에요  패션소다는...  그냥 아인슈페너 드세요 완전마시쏘	0	0	0	0	0
커피가 맛있고 친절하셔서 좋아요:)	0	0	1	1	1
커피도 스콘도 맛있아요!!! 다음에는 비엔나 먹어봐야겠어요	0	2	2	0	0
커피 맛있어용	0	0	1	0	0
야외 나무 테이블 흔들흔들 거리더라구요ㅜㅜ고정 좀 시켜주세용!	0	0	0	0	1
평범한 맛	0	0	0	0	0
커피 음료 맛나요 ㅎㅎ	0	0	2	0	0
굿굿굿	0	0	0	0	1
소문 많이 듣고 처음 방문해봤는데 기대가 너무 컸는지 아이스 아메리카노에선 특별한까지는 못느꼈네요. 근데 너무 친절하셔서 또 가고싶은 마음이 드는 곳이었고 매장 분위기 자체도 편안해서 좋았습니다.  다시 방문해서 커피 다시 마셔보려고 합니다~	0	1	0	1	1
카페가 조용하고 좋아요. 아메리카노+티라미슈 굿	0	0	1	1	1
직원분들 항상 갈 때 마다 정말 친절하시고, 라떼도 정말 맛있습니다ㅎㅎㅎㅎ 마일스톤 단골입니다.	0	0	3	1	1
사람 개많음	0	0	0	0	0
커피 맛집이에오 ㅠ	0	0	1	0	0
친절하시고 커피가 맛있어요!	0	0	1	0	0
꼬숩고 맛있어요	0	0	1	0	1
커피가 너무 맛있어요!	0	0	1	0	0
까페 웨이팅은 오랫만이엿어요 ㅋㅋㅋ 맛은 넘 기대햇는지 쏘쏘	0	0	0	1	0
커피맛좋아요	0	1	1	1	1
정말 좋아하는 꼬소 플랫화이트♡ 오랜만에 왔는데 여전히 좋아용	0	0	2	1	1
항상 친절하시고 디저트까지 맛있어요	0	0	2	0	1
분위기도 좋고 직원분들 친절해요	0	1	1	0	1
자주가는곳인데 리뷰는 처음남겨봐요! 일단 들어갈때부터 갬성있는 외관덕에 기분이 좋고 들어가면 일하시는분들의 친절한 인사덕분에 기분이 또 좋은 가게입니다!! 친절함과 멋진인테리어뿐 아니라 커피랑 디저트(크럼블 안먹으면 후회합니다)가 너무 맛있어서 신사가면 자주가는 카페예요! 늦게가면 크럼블이 품절이라 가끔 아쉽지만 다른것도 최고체고!!! 지금도 사람이 많지만 더더 많아져서 돈복받으시길💰	0	1	2	1	1
다음날 또 생각나는 곳	0	1	2	1	1
굳굳 맛닛네요	0	1	1	0	1
2샷인데 원두가 부드러워서 그런지 맛이 세진 않습니다. 연하게 드시는 분들도 2샷 괜찮으실거 같아요.	0	0	2	1	0
커피 넘 맛있어용	0	2	1	1	1
늘 자리가 만석이라 다음만 기약하다 테이크아웃 할 기회가 되어 주문한 비엔나 화이트  케이크에 올라가는 크림과 같아서 스푼으로 한번 떠먹어보고 라떼와 같이 마시다가   크림이 어느정도 가라앉으면 살살 흔들어 섞어먹어보니 달콤함이 라떼에 스며들어 이게 더 맛있네요?!	0	0	1	0	1
비엔나 커피 꼭 먹으세요 최고,,,❤️	0	1	1	0	1
3번째 방문😊	0	0	2	0	0
비엔나커피 크림 부드럽고 맛있었어요 티라미수도 쫀득해여	0	0	2	0	0
인생 비엔나 커피 입니당 넘넘 맛있어요 근데 내부가 넘 시끄러워서 ㅠ (소리가 웅웅 울리는 내부스탈) 별 하나 뺐어요 ㅎㅎ	0	0	1	0	0
바닐라빈라떼랑 플랫화이트 ㅈㅁㅌ 갠취로 바닐라빈라떼 마시고 감탄하면서 비엔나커피 주문했는데 크림이 그냥 미친놈임 티라미수는 그냥 심플하게 사보이아르디에 마스카포네 크림인데 맛있음.	0	0	0	0	0
친절하시고 맛있어여~	0	1	2	0	1
커피맛집이에요~~	0	0	2	0	0
커피 넘넘 맛있었어요! 양이 작아서 큰 사이즈도 있으면 좋겠어요ㅠㅠ	0	0	1	0	1
맛있는데 친절하기까지 👍🏻	0	0	2	2	1
비엔ㄴㅏ 커피핫 아이스 둘다 넘 마시써효!!!	0	0	1	0	0
플랫화이트가 나쁘진 않은데 좀 더 꼬숩하면 좋겠어용	0	0	0	1	0
항상 자주가는 카페!! 알바생분들도 너무 친절하셔서 들어갈때부터 기분이 좋은 카페예요!! 디저트도 커피도(디카페인❤️) 너무너무 맛있어요!!! 신사에 간다면 꼭!! 강추강추!!!!!	0	1	2	1	1
이제 바깥 자리 못 앉아서 아쉽 ㅠ	0	0	0	1	0
굿이요	0	0	1	0	0
좋아요 	0	0	1	0	0
💟비엔나커피, 플랏화이트 추천	0	0	1	1	0
커피맛이 너무 좋아요	0	0	1	0	0
바닐라 라떼 추천해셔서 먹었어용  ◡̈ 맛있어요 ♥︎	0	0	0	0	0
친절하셨어요 🍎	0	0	2	0	1
분위기 좋아요	0	1	0	0	0
여기 비엔나커피 정말 정말 맛있어요!!! 아인슈페너 중에 거의 탑이에요! 디카페인도 있으니까 너무 좋네요~!~!	0	0	0	0	0
친절하고 맛있어용	0	0	0	1	1
커피도 맛있고 티라미수도 맛있어요ㅜㅜㅜㅜ 엄청 바쁘신데요 직원분들 너무 친절하세요!	0	1	3	0	1
넘 조아요	0	0	0	0	0
좋아요	0	0	1	0	0
가로수길 하면 여기	0	0	1	0	0
인테리어 너무 예쁘고 직원분들 친절해요! 커피 맛집입니다 ㅎㅎ화장실도 깨끗요!!	0	1	2	2	0
와~~맛있다는 얘기듣고는 왔는데 여기 뭐죠? 카페라떼와 플랫화이트 진짜 맛있네요.  애플크럼블과 티라미슈 딸아이랑 감탄하면서 먹었네요.  다만 티라미슈는 가격대비 좀 양이 적었다는거.. 자꾸 생각날 것만 같네요.  강추합니다	0	0	0	0	0
친절해요	0	0	0	0	1
디카페인이 있어서 좋아요	0	1	2	0	0
분위기도 좋고 직원분들도 설명 잘해주시고 친절해서 너무 좋았어요!💞	1	0	2	1	1
커피도 맛있고 엄청 바쁜데도 정말 친절하셔서 너무 좋았습니다!	0	0	0	0	0
커피와 스콘 모두 맛있는 곳. 회사 근처라 너무 행복함 😍	0	0	3	1	1
커피맛 나쁘지않구 티라미수 맛잇어용	0	0	1	0	0
주말 4시쯤 갔는데 사람이 정말 너무너무 많더라고요 그래도 15분쯤 기다리니까 자리가 나서 다행이었어요	0	0	0	1	0
매장 깔끔하고 예뻐요. 디저트 맛있습니다 !	0	0	1	2	0
아메리카노 콜드브루 둘다 맛있어요	0	0	0	0	0
아인슈페너 맛있어요	0	0	0	0	1
커피도 맛있고 티라미수도 맛있어요	0	0	0	0	0
ㄹㅇ여기 아인슈패너가 미친놈임 따뜻한 음료 안마시는데 마일스톤 바닐라빈라떼는 완전 조아	0	0	0	0	0
커피 맛이 고소하고 맛있었습니다	0	0	0	0	0
비엔나커피 존맛...티라미수 존맛.....	0	0	2	1	1
맛있어요!	0	0	2	0	0
사람이 항상 많아요 비엔나커피 드디어 먹어봅니다!!	0	0	1	0	1
아이스 초코는...맛없어요......직원이 친절해오...사람이 짱많아요...	0	0	1	1	1
커피 맛있고 친절해요!	0	0	1	0	1
좋아용	0	0	1	0	0
비엔나 맛나요 아메 베이스 핫 라떼 베이스 아이스	0	0	1	0	0
커피맛집!!!!	0	1	2	1	1
역시 맛잇어요. 플랫화이트랑 비엔나커피 존맛입니다!!	0	0	1	0	0
아몬드라떼 너무 맛있어요.	0	0	0	0	0
와.. 바닐라라떼 진짜 맛있어요	1	0	2	0	0
진짜 진짜 친절하고 제 인생커피집입니다.🧡	0	0	1	1	1
맛은 나쁘지 않아요.  주말에 가서 그런지 사람이 많고 시끄러웠어요.	0	0	0	0	0
내부가 좁아 사람이 많아지니 조금 시끄러웠지만 맛있었습니다~	0	0	1	1	0
아인슈페너 진짜 맛있어요~	0	0	2	0	0
좋아요	0	0	1	0	0
커피 맛있는거 반박불가	0	0	1	0	0
비엔나 커피 여기보다 맛있는 곳 못봄	0	0	1	0	0
사람 엄청 많아요 커피 맛있고 친절해요	0	0	1	1	1
신사동 오면 무조건 마일스톤으로 갑니다! 방문할때마다 너무 친절하게 응해주시고 커피는 더 말할것도 없이 너무 맛있어요 :) 서울에 유명한 카페 다 다녀봤지만 마일스톤이 제 최애입니당 !	0	1	2	1	1
좋아요	0	0	1	0	0
직원분들이 친절하고 커피와 티저트가 맛있습니다.	0	0	2	0	1
맛있어요	0	0	1	0	0
조아요	0	0	0	0	1
최고의 카페최고의 카페최고의 카페최고의 카페	0	1	1	2	1
아이스플랫화이트, 아이스라떼, 비엔나커피, 애플크럼블, 티라미수 다 맛나요	0	0	2	0	0
좋아용	0	0	0	0	0
아몬드라떼 진짜 대박.!! 다음에 가면 티라미슈도 먹어볼려구요!	0	0	3	0	1
커피가 정말 맛있네용 ㅎㅎ	0	0	1	0	0
애플크럼블 맛있어요	0	0	1	0	0
커피 맛있어요	0	0	1	1	1
애플크럼블 꼭 드세요	0	0	3	0	0
넘 친절친절~~~~	0	0	2	0	0
친절하시고 분위기 좋아요.	0	0	0	1	0
직원분들 친절하고 커피는 맛있고 분위기는 따뜻한 곳. 사람이 점점 더 많아지지만 잘될수록 기분좋은 곳.	0	0	0	0	0
직원분들 정말 친절하시고, 라떼 종류 커피들도 맛있고, 단골이에요 ㅎㅎ	0	0	0	0	0
Good	0	0	3	0	0
커피가 맛있어요	0	0	1	0	0
몇 년째 방문해도 한결같이 우유 종류 커피가 맛있고 알바분들이 친절한 카페 :> 사람이 많아 야외 자리에 앉았는데 불편하지 않아 괜찮았어요. 플랫화이트 적극적으로 추천해요 ♥︎	0	0	1	1	1
맛있어요	0	0	1	0	0
분위기가 커피 마시기 좋고 라떼도,플랫화이트도 적당히 고소하고 좋네요	0	0	0	0	0
좋아요	0	0	1	0	0
동글동글한 티라미수 계속 생각나네요🥺 정말 맛도리	0	0	0	0	0
시원하고 깔끔한 커피맛입니다. 크림에서 땅콩처럼 고소한 향이 납니다.	0	0	0	0	0
그냥그냥	0	0	1	0	0
티라미수 맛있어요	0	0	0	0	0
커피가맛있어요	0	0	1	0	1
Good	0	1	0	0	1
매장직원분이 바쁘신데도 친절하셔서 기분 좋았어요! 커피도 굿굿!!	0	0	1	0	1
커피가 맛있어요 커피다 다 똑같지라는 말을 못하게하는 곳이에요 향과 바디감이 너무 좋아요	0	0	1	0	0
아인슈페너맛있어요	0	0	2	0	0
디저트도 커피도 맛있고 친절하고 분위기도 좋아여!! 사람많으면 소리가 울려서 ㅠ	0	0	3	0	1
사람이 많아서 살짝 시끄럽지만  쿠키도 맛있고 대화하기 좋네요	0	2	0	0	1
가로수길에서 제일 애정하는 카페,, 맛최고최고 ㅠ최고  분위기도 굿  아 그리고 항상 기분좋게 만들어주는 친절하신 직원분들 최고에요 이만한카페없는듯	0	0	0	0	0
비엔나커피 넘 맛있어요!!! 커피들 디카페인 되는 것도 좋고 스콘도 무화과잼도 맛있었어요! 직원분도 너무 친절하세요 :)	0	0	2	0	1
커피 너무 맛있어요	0	0	1	0	0
아바라 기대하고 갔더니 그냥 그래요 대화하기 너무 힘든 매장이에요 말소리 울리고 사람이 너무 많아서 시끄럽고	0	0	0	0	0
친절해요	0	0	0	0	0
매번 오리지널 티라미수만 먹다가 녹차로 먹어봤는데.. 너무 실망했어요ㅠ 흑... 그냥 먹던대로 오리지널로 먹어야겠어요! 직원분들 친절해서 좋아요 !	0	0	1	0	1
제 인생 아인슈페너 👍🏻 크림이 달달꼬숩 너무 맛있어요 !! 알바생 분들도 정말 친절하세요 🙂	0	0	0	0	0
친절하고좋아요!!	0	0	1	2	0
넘 맛있어서 이틀 연속으로 갔어요	0	0	0	0	0
커피 맛있아요!! 굳	0	0	0	0	0
주차는 조금 불편하지만 싸고맛있어요	0	0	0	0	0
좋아요	0	0	0	0	1
진짜맛있어요ㅎㅎㅎ또 방문할께요	0	0	0	0	0
좋아요	0	0	1	0	0
진짜 음료도 너무맛있고 너무너무친절하세요!	0	0	2	0	1
친절하고 분위기 좋아요	0	0	0	1	1
비엔나커피 JMT😍😍 아이스아메리카노는 산미가 있어요	0	1	1	0	0
크럼블도 맛나고 커피도 괜찮고 분위기도 너무 좋아요 사람 많지만 왠지 차분한 듯한 느낌 최고	0	0	0	0	0
커피맛집👍🏻❤️ 아인슈페너 아이스 넘맛있어용 😊	0	0	0	0	0
커피도 진짜 맛있는데 티라미수가 미쳤어요	0	0	0	0	0
분위기 좋아요 커피도 맛나고	0	0	0	0	0
맛있어요	0	0	1	1	0
친절하구 맛나구 분위기도 굿	0	0	0	0	0
깔끔하고 좋아요	0	0	0	0	0
조금 북적거리는 거 빼면 커피 맛 조음	0	0	0	0	0
티라미수 커피 다 맛나요	0	1	1	0	1
맛있어요	0	0	2	0	0
커피맛집☕ 크럼블도 맛있지만, 티라미수가 맛있어요.	0	0	3	1	0
최고에용	0	0	1	1	1
비엔나커피는 여기가 최고예요! 커피에 올라간 크림이 너~무 맛있어요 ㅎㅎㅎ 티라미수도 모양도 예쁘지만 맛도 여러 맛집 중 손에 꼽을 정도로 훌륭해요! 무엇보다 직원분들 한 분 한 분 정말 친절해서 자꾸 방문하고 싶어져요. 어떤 한 분만 친절한 게 아니라 남자/여자 직원분 할 거 없이 진짜 한 분 한 분 다 너~~무 친절해서 기분이 좋아요^^ 번창하세요!	0	0	0	0	0
맛있어요	0	0	1	0	0
좋아요	0	0	0	0	1
좋아요	1	0	0	1	1
꼬수운 라떼!	0	0	2	0	0
인생라떼!!! 너무너무 고소하고 맛있어요!! 같이 산 쿠키도 너무 맛있어요!!!	0	1	2	1	1
좋아요~ 자주 올 것 같아요!	0	0	1	0	1
항상 가도 좋은곳이에요!!	0	0	2	1	0
웨이팅 좀 해야하고, 직원분들 모두 친절하시네요. 라떼와 티라미슈 맛 납니다.	0	0	0	0	0
한잔 마시고 맛있어서 드립백을 사고 또사러 다녀옴^^	0	0	0	0	0
좋아요 	0	0	0	1	0
맛있어요~~~~~!!!!!!!!	0	0	0	0	0
맛있러료	0	0	1	0	0
인생라떼!!! 너무너무 고소하고 맛있어요!! 같이 산 쿠키도 너무 맛있어요!!!	0	1	2	1	1
좋아요~ 자주 올 것 같아요!	0	0	1	0	1
항상 가도 좋은곳이에요!!	0	0	2	1	0
웨이팅 좀 해야하고, 직원분들 모두 친절하시네요. 라떼와 티라미슈 맛 납니다.	0	0	0	0	0
한잔 마시고 맛있어서 드립백을 사고 또사러 다녀옴^^	0	0	0	0	0
좋아요 	0	0	0	1	0
맛있어요~~~~~!!!!!!!!	0	0	0	0	0
맛있러료	0	0	1	0	0
친절합니다!	0	2	1	0	1
좋아요	0	0	0	0	0
맛있게 잘 먹었어요	0	0	0	0	0
분위기 좋고 책한권 들고사서 읽기 좋아요 커피맛도 좋아요😆	0	0	0	0	0
크림 넘맛있구 직원분들 다 엄청친절하셔요✨	0	0	1	0	1
맛있고 분위기 좋고 편하고 👍🏻	0	0	0	0	0
존맛탱	0	0	2	0	0
비엔나커피 맛있어요	0	0	0	0	0
커피갖다줌	0	1	0	1	0
다들 넘 친절하시구 공간도 좋고 커피도 디저트도 다 맛있는 곳🤍	0	0	0	0	0
커피 너무 맛있고 야외도 너무 맘에 들어요	0	0	0	0	0
맛나용 굿	0	0	1	0	0
오랜만에 몇년만에 마셨어요 여전히 맛있어요	0	0	0	0	0
티라미수 대존맛!!!!	0	0	2	0	1
깔끔하고 맛은보통이에용	0	0	0	0	0
카푸치노 맛있은데  넘 시끄러워요 ^^;	0	0	0	0	0
맛있게 잘 먹었어요	0	0	0	0	0
친절해요	1	1	2	0	0
로스팅카페 검색해서 왔는데 커피맛도 분위기도 최고!	0	0	0	0	0
좋아요	0	0	1	0	0
블로그 후기 우연히 보고 방문한 곳인데 만족도 200%입니다! 아담한 가게인데 좋은 음악이 흘러나와서 분위기도 좋고 무엇보다 커피와 디저트가 너무 맛있어요! 비엔나커피를 평소에 좋아해서 자주 마시는데 여태 먹어 본 생크림 중 가장 맛있었고 녹차 티라미수도 너무 달지 않고 적당히 쌉싸름해서 왜 티라미수가 인기메뉴인지 알겠더라구요. 아이스 바닐라빈 라떼도 고급스러운 맛~ 특히 직원분들이 밝고 친절하셔서 여러모로 만족스러웠어요. 오늘은 신사역에 볼 일 있어서 간 거였는데 앞으로 일부러라도 자주 찾아갈 거예요! ㅎㅎㅎ 강추합니다!	0	0	0	0	0
커피가 맛있고 직원이 친절해요	0	0	0	0	0
.....	0	0	0	0	0
아몬드라떼 재료 입고 안 되었다고 해서 못 마셔서 아쉬웠어요 흑흑	0	0	0	0	0
티라미수 디저트도 짱	0	0	0	0	0
맛있고 친절하십니당 근데 사람이 너무 많아서 상대방 말소리가 잘 안들렸어요ㅠㅠㅋㅋㅋ	0	0	0	0	0
커피가 참 맛있어요	0	0	0	0	0
커피 찐 맛집 !!	0	0	0	0	0
⭐️살면서 마셔본 생크림 올라간 라떼 중 최고⭐️ 비엔나 커피-아인슈페너류 중 제일 맛있었어요. 위에 크림 달달한게 아주 미쳤어여 ..	0	0	0	0	0
좁지만 맛있어요	0	0	0	0	0
카페 이뻐요 근데 사람이 너무 많아요..음료는 쏘쏘	0	0	0	0	0
텀블러 할인 꼭 받으세요! 아몬드라테 너무 너무 맛있어요 🤎	0	0	0	0	0
좋아요	0	0	0	0	0
바닐라라떼 맛있어요!!!	0	0	0	0	0
커피 맛있네요!!	0	0	0	0	0
마일스톤 또 갈거에요..👍🏻 애플크럼블도 맛있구 커피도 맛있더라구요! 추천합니다 ㅎㅎ	0	0	0	0	0
압구정에서 편안한 분위기하면 이곳이 제일 먼저 떠올라요!	0	0	0	0	0
수년이 지나도 동일하게 맛있는곳. 추억이 서린곳	0	0	0	0	0
맛잇고 친절해용☺️☺️스콘 존맛	0	0	0	0	0
사람 엄청 많아요~~~  그만큼 맛도 있음  오트밀크라떼 조금 신맛이지만 맛나요  필터커피 굿굿	0	0	0	0	0
강남치고는(?) 굉장히 합리적인 가격! 맛도 좋았어요~ 자리는 죄금 불편 ㅠㅠ	0	0	0	0	0
항상 맛있어요	0	0	0	0	0
편안하고 따뜻한 분위기, 친절한 직원분들, 맛있는 커피. 사람들이 많은 편이지만 상관없이 편히 쉬다 갈수 있는곳	0	0	0	0	0
주말에는 사람이 많네요~ 무난합니당	0	0	0	0	0
아몬드 라떼도 맛있네요	0	0	0	0	0
티라미슈 제일 맛있어요	0	0	3	1	0
분위기도 좋고 커피도맛잇어용	0	0	0	0	0
비엔나커피 맛있어요!	0	0	0	0	0
우연히 지나가다가 들른곳인데 직원분들 매우 친절하시고 분위기있고 커피도 맛있어요!	0	0	0	0	0
좋아요	0	0	0	0	0
우선 직원분들 너무 친절하시고, 텀블러 사용하면 500원 할인 돼요. 커피맛은 훌륭하고요.	0	0	0	0	0
라떼맛집 가로수길 팔수 방문 코스	0	0	0	0	0
신사-압구정라인에선 너무 좋아하는 곳이에요.	0	0	0	0	0
커피 디저트 모두 맛있는 변함없는 곳	0	0	0	0	0
분위기좋고 커피,디저트 다 맛나요	0	0	0	0	0
오랜만에...가로수길 중 유일하게 가는 카페 두곳중 하나 주말엔 사람 많더라구요🤣🤣🤣	0	0	0	0	0
텀블러 500원이나 할인 돼요!	0	0	0	0	0
맛있어요!!! 내부는 조금 시끄러움	0	0	0	0	0
맛있어요	0	0	1	0	0
맛있으면 다람쥐 나옴 🐹🐹🐹🐹🐹🐹🐹🐹🐹🐹🐹	0	0	0	0	0
음료 맛있고 직원분들 친절해요:-)	0	0	0	0	0
커피 맛있어요^^	0	0	0	0	0
친절해요.	0	0	0	0	0
항상 잘 사용 중 입니다~~~	0	0	0	0	0
커피 맛잇는데  음료양이 넘 작아서 아쉽ㅠㅜ  대부분의 다른카페 기본사이즈보다 더 작음.. 라떼먹었는데  호주식라떼인지 기본이랑 맛이똑같아요 ..😒  머신은 라마르조꼬 쓰네요 ㅎ.ㅎ	0	0	0	0	0
친절하고 맛있어요!	0	0	0	0	0
분위기넘좋아요	0	0	0	0	0
아인슈페너 최고	0	0	0	0	0
티라미수가 정말 맛있어요	0	0	0	0	0
맛잇어요	0	0	0	0	0
플랫화이트가 맛있는 집	0	0	0	0	0
사랑해요 마일스톤 🤎 크럼블도 최고지만 친절하셔서 갈 때마다 기분좋아요 :)	0	0	0	0	0
유명 블로거가 맛있다고 해서 가봤는데, 나쁘지도 않지만 막 되게 맛있는지는 모르겠어요.  제가 막입이라 그런가... 보통 맛있는데 가면 원두도 사고 그러는데 못사고 그냥 나왔습니다.  분위기는 좋은데, 여느 가로수길 커피숍들처럼 다소 시끌 벅적하긴 합니다 참고하세여.	0	0	0	0	0
분위기 좋고 맛좋은 곳 마일르톤 카페	0	0	0	0	0
아인슈페너 대박	0	0	0	0	0
맛있어요	0	0	0	0	0
디카페인 있어서 좋아요!	0	0	0	0	0
비엔나 라떼 맛잇어요!	0	0	0	0	0
맛있어요	0	0	0	0	0
라떼 맛집!!!	0	0	0	0	0
좋아요!!	0	0	2	0	1
두유로 바꿀 수 있어서 유당불내증 사람들에게 좋은 카페예요👍🏻	0	0	0	0	0
맛있고 정말 친절하셨어요. 또 갈게요!	0	0	0	0	0
아몬드라떼 맛나네요 ㅎㅎ 분위기도 굿굿	0	0	0	0	0
가게 인테리어도 예쁘고 음료도 맛있고 소이라떼도 있어서 좋고 티라미수도 모양도 신기하고 맛있어용🤍 무엇보다 직원분들이 친절하셔서 더더 좋았습니다! 의자가 너무 예뻐서 탐났어요 ㅎㅎ 로스팅 직접 하는 것도 신기하더라구요😍 가로수길 카페로 완전 추천입니다!!	0	0	0	0	0
티라미수 너무너무 맛있어요	0	0	0	0	0
마일스톤 세번째 방문입니다. 핸드드립 게이샤원두 아이스로 두 명 주문했고 한명은 콜드브루라떼 주문했어요 전 그다지 커피에 대해 잘 알지는 못하는데 커피 공부한 친구가 게이샤 많이 마셔봤는데 원래 꽃향이 느껴지는데 진짜 너무 연해서 아무맛도 느껴지지 않는다고 원두 때문인지 핸드드립 문제인지 잘 모르겠지만 너무 별로래요. 그리고 잘 알지도 못하는 제가 마시기에도 너무 연해서 이 맛도 저 맛도 아니었습니다 ㅠㅠ 7000원이 너무 아까웠어요. 머신으로 두 잔 마실 돈인데..콜드브루 라떼는 우유에 커피 아주 조금 섞은 맹맹한맛ㅠㅠ제가 뺏어 조금 맛봤는데 소량의 베일리스에 우유랑 얼음넣어 녹은 맛이었어요. 이번 방문은 다소 실망했습니다. 직원분들은 친절하세요. 담부터 여기선 머신커피만 마시는걸로;	0	0	0	0	0
여기 라떼 진짜 맛있네요 티라미수도 ㅎㅎ 멀지만 또 갈거에요	0	0	0	0	0
조금 비싸요 ~	0	0	0	0	0
라떼 너무 꼬숩고 맛있어요	0	0	0	0	0
